labsampnum,db_13b,w0,w6clodVMW,w10cldVMW,w3cldVMW,w15l2VMW,COLEws,adod,cec7_cly,w15cly,result_source_key,latitude_decimal_degrees,longitude_decimal_degrees,lab_texture_class,sand_tot_psa,silt_tot_psa,clay_tot_psa,db_od,alpha,Ko,Ks,Lpar,npar,theta_r,theta_s,ten_npar,ten_alpha
08N05111,1.63,0.38490566,0.27547,0.25754,0.22005,0.08476,0.006,1.003,0.41,0.6,211755,41.698494,-101.4279556,lfs,85.1,6.3,8.6,1.66,-1.862909406,0.821631854,1.343285391,-0.490802048,0.134814633,0.028989003,0.358783591,1.364000825,0.013711678
08N05112,1.66,0.373584906,0.26062,0.23904,0.19754,0.06308,0.008,1.002,0.46,0.67,211756,41.698494,-101.4279556,fs,90.6,3.7,5.7,1.7,-1.835989083,0.883386243,1.441282369,-0.497819528,0.138153027,0.023592702,0.347999912,1.374526215,0.014588509
08N05113,1.66,0.373584906,0.22576,0.2158,0.18924,0.0747,0.006,1.002,0.32,0.62,211757,41.698494,-101.4279556,fs,89.2,3.5,7.3,1.69,-1.664429053,1.050713011,1.530481202,-0.958558232,0.128059609,0.027376243,0.353046263,1.342949275,0.021655636
08N05114,0.9,0.660377358,0.3915,0.3861,0.3762,0.2547,0.072,1.023,0.59,0.85,211758,41.7040825,-101.4311523,cl,36.5,30.4,33.1,1.11,-1.374452942,1.454936517,2.239661562,-2.735628831,0.093357622,0.107336714,0.597657027,1.2398171,0.042222803
08N05115,0.82,0.690566038,0.44772,0.43132,0.40426,0.20992,0.043,1.016,0.49,0.91,211759,41.7040825,-101.4311523,cl,41.5,30.3,28.2,0.93,-1.882076267,0.833763632,2.263016967,-0.339083323,0.121211623,0.072872035,0.594798782,1.321939632,0.013119695
08N05116,1.34,0.494339623,0.268,0.24522,0.2077,0.10988,0.015,1.007,0.4,0.49,211760,41.7040825,-101.4311523,fsl,72.4,10.9,16.7,1.4,-1.393196842,1.45412959,2.119597691,-1.395598858,0.125245844,0.046311441,0.446319777,1.334276521,0.040439256
08N05117,1.55,0.41509434,0.26195,0.24025,0.19685,0.0806,0.011,1.007,0.79,0.58,211761,41.7040825,-101.4311523,lfs,84.5,6.5,9,1.6,-1.622642945,1.120813936,1.683420083,-0.981007377,0.12707116,0.029775371,0.380228635,1.339896214,0.023842789
08N05118,1.49,0.437735849,0.3278,0.31886,0.29204,0.11622,0.022,1.012,0.88,0.6,211762,41.7040825,-101.4311523,vfsl,55.1,32,12.9,1.59,-2.256051291,0.321306858,1.153885294,0.357020121,0.171650847,0.040978637,0.384568591,1.484741498,0.005545602
08N05119,1.55,0.41509434,0.31,0.29295,0.2449,0.06355,0.011,1.007,0.96,0.61,211763,41.7040825,-101.4311523,fs,88.7,4.6,6.7,1.6,-2.186467164,0.490553754,1.392820108,0.373215885,0.171939575,0.025574508,0.369961633,1.485728913,0.006509278
08N05121,1.07,0.596226415,0.36487,0.35845,0.33063,0.19581,0.03,1.013,0.52,0.87,211765,41.6956177,-101.4954453,scl,65.1,13.8,21.1,1.17,-1.54864729,1.26234025,2.148000525,-1.584114969,0.102235043,0.067937409,0.537646786,1.265421016,0.028271751
08N05122,1.07,0.596226415,0.45154,0.43228,0.38306,0.20651,0.024,1.011,0.38,0.85,211766,41.6956177,-101.4954453,scl,56.1,21.2,22.7,1.15,-1.961851651,0.647333454,1.843028603,-0.114153858,0.124771158,0.067907446,0.529964098,1.332818947,0.010918132
08N05123,1.04,0.60754717,0.442,0.4212,0.36816,0.14248,0.022,1.008,0.41,0.79,211767,41.6956177,-101.4954453,fsl,66.6,16,17.4,1.11,-2.224125355,0.444520789,1.930099914,0.839928011,0.165894078,0.050148546,0.511757921,1.465190446,0.00596863
08N05124,1.34,0.494339623,0.26264,0.2412,0.19028,0.10452,0.005,1.004,0.32,0.7,211768,41.6956177,-101.4954453,fsl,81.2,7.6,11.2,1.36,-1.302451776,1.611916149,2.261486662,-1.42189384,0.133014541,0.044861516,0.448531068,1.358358926,0.049836579
08N05125,1.4,0.471698113,0.2604,0.2254,0.1806,0.084,0.007,1.004,0.38,0.61,211769,41.6956177,-101.4954453,lfs,83.4,6.8,9.8,1.43,-1.379099727,1.491155811,2.15759244,-1.319266343,0.128423281,0.034286884,0.426045018,1.344074312,0.041773443
08N05126,1.47,0.445283019,0.21756,0.18522,0.14406,0.05292,0.009,1.004,0.86,0.64,211770,41.6956177,-101.4954453,fs,88.6,5.8,5.6,1.51,-1.348511921,1.532597982,2.196805066,-1.259004428,0.136151702,0.024506939,0.399669415,1.368206666,0.044821675
08N05127,1.65,0.377358491,0.2442,0.20625,0.1584,0.0495,0.008,1.004,0.84,0.67,211771,41.6956177,-101.4954453,fs,92.2,3.3,4.5,1.69,-1.572909992,1.194879398,1.736304853,-1.026854317,0.132336011,0.021620051,0.350380559,1.35623832,0.026735604
08N05128,1.73,0.347169811,0.26123,0.21625,0.15743,0.04498,0.008,1.004,0.91,0.59,211772,41.6956177,-101.4954453,fs,93.2,2.4,4.4,1.77,-1.645165804,1.105960689,1.598011541,-0.921182712,0.133975865,0.020275833,0.330227621,1.361369025,0.022637799
08N05129,1.7,0.358490566,0.1853,0.136,0.1003,0.0272,0.004,1.002,0.9,0.55,211773,41.6956177,-101.4954453,fs,96.4,0.7,2.9,1.72,-1.321479167,1.527206947,2.190178266,-1.202665245,0.155885669,0.020237395,0.339565572,1.431810916,0.04770027
10N05149,1.47,0.445283019,0.33957,0.31899,0.26901,0.12789,0.024,1.012,0.19,0.67,15812815,37.1348194,-100.3957611,l,45.3,41.8,12.9,1.58,-1.885996657,0.638766491,1.327228752,-0.821472835,0.116188944,0.05260352,0.382161269,1.306739274,0.013001796
10N05150,1.57,0.40754717,0.30615,0.27632,0.25277,0.08321,0.025,1.008,0.77,0.51,15812816,37.1348194,-100.3957611,fsl,64.6,25,10.4,1.69,-2.130287869,0.443004016,1.117137217,-0.041863669,0.145225374,0.037319854,0.354212805,1.397093184,0.00740819
10N05151,1.61,0.39245283,0.33166,0.29463,0.24794,0.10304,0.026,1.009,0.79,0.56,15812817,37.1348194,-100.3957611,fsl,67.7,20.8,11.5,1.74,-1.949752951,0.613033875,1.074689972,-0.625730813,0.120593815,0.04151388,0.354198203,1.320060436,0.011226569
10N05152,1.48,0.441509434,0.3626,0.31968,0.25604,0.1184,0.026,1.007,0.4,0.54,15812818,37.1348194,-100.3957611,fsl,57.7,27.5,14.8,1.6,-1.830699116,0.729749255,1.323563927,-0.925744718,0.113665531,0.049506585,0.38655674,1.299168647,0.014767293
10N05153,1.54,0.418867925,0.37576,0.3234,0.231,0.09086,0.016,1.005,0.57,0.63,15812819,37.1348194,-100.3957611,vfsl,63.5,27.2,9.3,1.62,-1.850399032,0.763175631,1.322966579,-0.777396527,0.11916443,0.037488628,0.360093634,1.315722889,0.014112403
10N05154,1.56,0.411320755,0.38844,0.34632,0.25584,0.08268,0.022,1.006,0.52,0.53,15812820,37.1348194,-100.3957611,vfsl,62.6,27.4,10,1.67,-2.158341323,0.411926101,1.128905962,0.023988148,0.149211855,0.037418114,0.354580341,1.409976437,0.006944783
10N05155,1.47,0.445283019,0.34104,0.38661,0.24843,0.20286,0.061,1.01,0.66,0.93,15812821,37.1348194,-100.3957611,l,42.7,42.4,14.9,1.77,-1.279305904,0.700516551,1.527559859,-2.393494571,0.148154706,0.157014831,0.388580213,1.406548481,0.052564689
10N05156,1.61,0.39245283,0.34937,0.2898,0.19964,0.0644,0.014,1.005,0.57,0.6,15812822,37.1348194,-100.3957611,lfs,79,14.3,6.7,1.68,-1.789816215,0.874522459,1.371488065,-0.873411207,0.118745803,0.02917788,0.34580687,1.314455243,0.016224966
10N05157,1.55,0.41509434,0.37975,0.3441,0.2635,0.11315,0.033,1.011,0.61,0.52,15812823,37.1348194,-100.3957611,fsl,52.4,33.6,14,1.71,-1.999303331,0.529206131,1.1135013,-0.490092641,0.12523174,0.047056997,0.3650748,1.334233191,0.010016054
10N05976,1.21,0.543396226,0.24563,0.24684,0.24321,0.10043,0.015,1.009,0.88,0.82,15830336,40.7020556,-74.0517222,sl,65.5,24.4,10.1,1.27,-1.641403174,1.127076446,2.053584959,-1.118107046,0.106416014,0.039881788,0.452879809,1.277662105,0.02283478
10N05977,1.6,0.396226415,0.2432,0.2336,0.2256,0.072,0.001,1.008,2.83,1.5,15830337,40.7020556,-74.0517222,lcos,82.3,14.7,3,1.61,-1.957632128,0.683949353,1.28192496,-0.416336083,0.128901807,0.02999921,0.346922656,1.345556092,0.011024728
10N05981,1.23,0.535849057,0.50307,0.49077,0.46617,0.07257,0.017,1.006,0.57,0.62,15830341,40.7020556,-74.0517222,sil,24.4,66.1,9.5,1.3,-3.026282222,-0.273070583,1.308571906,0.229359679,0.394167683,0.110529186,0.484166447,2.478378786,0.000941278
10N05983,0.83,0.686792453,0.35856,0.28137,0.27058,0.08798,0.037,1.014,3.36,2.94,15830343,40.7022222,-74.0557778,lcos,79,17.4,3.6,0.94,-1.525631345,1.499050516,2.702413421,-1.858649889,0.085408684,0.027809196,0.558507112,1.217331006,0.029810458
10N05987,1.73,0.347169811,0.36849,0.36157,0.346,0.12802,0.004,1.009,0.58,0.51,15830347,40.7022222,-74.0557778,sil,18,67.4,14.6,1.76,-2.714985487,-0.261052482,0.326815359,0.422248002,0.219226805,0.069077324,0.375254855,1.656634895,0.001927589
10N05988,1.2,0.547169811,0.2424,0.2484,0.2436,0.0636,0.007,1.007,1.86,1.51,15830348,40.7014444,-74.0544167,ls,84.5,12,3.5,1.23,-1.816816112,0.99575652,2.129169778,-0.349228458,0.11401951,0.026031487,0.449573046,1.300227987,0.015246982
10N05989,1.47,0.445283019,0.14112,0.12936,0.12348,0.01617,0.004,1.002,1.27,1,15830349,40.7014444,-74.0544167,s,95.8,3.1,1.1,1.49,-1.377848549,1.454109644,2.267588649,-1.589720598,0.113105034,0.017776721,0.389258738,1.297493031,0.041893964
13N13393,1.6,0.396226415,0.1536,0.1392,0.1088,0.0304,0.003,1.003,NA,0.73,15924928,36.32502778,-116.3513889,ls,83.7,13.7,2.6,1.62,-1.30538,1.46937,1.9883,-1.5894,0.12906,0.02377,0.34342,1.346046304,0.049501687
13N13394,1.68,0.366037736,0.1764,0.16128,0.12768,0.03696,0.011,1.004,NA,0.52,15924929,36.32502778,-116.3513889,cos,88,7.8,4.2,1.78,-1.41226,1.30735,1.82539,-1.64026,0.11847,0.02466,0.33151,1.31362075,0.038702587
13N13395,1.7,0.358490566,0.1887,0.1751,0.1496,0.1207,0.014,1.007,NA,0.5,15924930,36.32502778,-116.3513889,cosl,81.5,4.4,14.1,1.83,-1.27452,1.06338,1.98454,-1.77529,0.20745,0.10424,0.34152,1.612315392,0.053147152
13N13396,1.5,0.433962264,0.372,0.354,0.309,0.2745,0.025,1.015,NA,0.47,15924931,36.32502778,-116.3513889,sc,49,11.7,39.3,1.7,-1.236,0.53808,1.40462,-2.9834,0.11989,0.19975,0.4209,1.317922887,0.058076442
13N13397,1.46,0.449056604,0.4307,0.41026,0.37668,0.33288,0.099,1.017,NA,0.67,15924932,36.32502778,-116.3513889,cl,41.7,24.2,34.1,1.94,-1.2139,0.65411,0.68644,-4.90553,0.07908,0.18371,0.43906,1.199720279,0.061108272
13N13398,1.25,0.528301887,0.535,0.50875,0.455,0.30625,0.099,1.018,NA,0.96,15924933,36.32502778,-116.3513889,scl,47,27.5,25.5,1.66,-1.92611,0.37361,1.13622,-1.99914,0.07601,0.09744,0.51635,1.191269438,0.011854684
13N13399,1.44,0.456603774,0.13968,0.1224,0.10656,0.06912,0.016,1.008,NA,0.73,15924934,37.37191667,-117.9735278,lcos,80.6,12.8,6.6,1.52,-1.22689,1.6957,2.42436,-1.17068,0.22427,0.05369,0.39771,1.675984508,0.059307552
13N13400,1.53,0.422641509,0.1989,0.17289,0.12699,0.05814,0.004,1.008,NA,0.63,15924935,37.37191667,-117.9735278,lcos,83.3,10.7,6,1.55,-1.26287,1.52325,2.13211,-1.58181,0.13682,0.03612,0.37506,1.370313701,0.054592125
13N13401,1.5,0.433962264,0.189,0.159,0.1425,0.0525,0.013,1.008,NA,0.78,15924936,37.37191667,-117.9735278,lcos,85.4,10.1,4.5,1.57,-1.34366,1.43023,2.05261,-1.6887,0.11783,0.02918,0.38156,1.311686353,0.045325228
13N13402,1.71,0.354716981,0.12312,0.11628,0.09747,0.04104,0.01,1.005,NA,0.56,15924937,37.37191667,-117.9735278,lcos,87,8.7,4.3,1.77,-1.25655,1.51252,2.06391,-1.47186,0.15292,0.03229,0.32344,1.422066809,0.055392377
13N13403,2.03,0.233962264,0.1827,0.16849,0.15022,0.05887,0.012,1.007,NA,0.64,15924938,37.37191667,-117.9735278,lcos,82.7,12.8,4.5,2.13,-1.56388,1.0977,0.88556,-2.15819,0.09719,0.0252,0.25109,1.250806127,0.027297319
13N13405,1.18,0.554716981,0.16874,0.15458,0.14868,0.0413,0.003,1.007,NA,1.67,15924940,37.63419444,-118.8265,s,90.9,7,2.1,1.19,-1.22842,1.80129,2.67056,-2.08565,0.10148,0.02179,0.4774,1.263222929,0.059098982
13N13406,1.09,0.588679245,0.22672,0.18748,0.17549,0.04687,0.009,1.008,NA,0.96,15924941,37.63419444,-118.8265,lfs,86.1,9.4,4.5,1.12,-1.30131,1.7346,2.68071,-2.21385,0.09281,0.02177,0.49862,1.238254742,0.049967774
13N13411,1.48,0.441509434,0.30044,0.26788,0.23236,0.10804,0.013,1.011,NA,0.59,15924946,35.1181389,-119.5960278,fsl,60.4,27.2,12.4,1.54,-1.69208,0.90953,1.45335,-1.29845,0.10926,0.04575,0.38208,1.286056356,0.020319827
13N13412,1.67,0.369811321,0.32064,0.31229,0.30561,0.11356,0.015,1.011,NA,0.6,15924947,35.1181389,-119.5960278,sl,63.3,25.3,11.4,1.75,-2.45853,0.01543,0.62168,0.31736,0.1737,0.04863,0.34937,1.49176358,0.003479125
13N13413,1.5,0.433962264,0.2775,0.2685,0.2445,0.1035,0.017,1.013,NA,0.51,15924948,35.1181389,-119.5960278,sl,63.5,22.9,13.6,1.58,-1.84768,0.7447,1.34774,-0.7954,0.1171,0.04367,0.37999,1.309483408,0.014201035
13N13414,1.44,0.456603774,0.29232,0.27216,0.26208,0.10224,0.02,1.012,NA,0.57,15924949,35.1181389,-119.5960278,sl,63.7,23.9,12.4,1.53,-1.9771,0.61445,1.40855,-0.32213,0.12831,0.04313,0.39217,1.343723771,0.010541441
13N13415,1.31,0.505660377,0.4847,0.4585,0.42051,0.15589,0.066,1.03,NA,0.28,15924950,35.1181389,-119.5960278,sc,46.9,10.6,42.5,1.59,-2.68957,-0.20473,1.13832,0.70098,0.22137,0.08958,0.47849,1.664830409,0.00204376
14N01734,1.06,0.6,0.36358,0.3551,0.29468,0.09646,0.049,1.021,NA,0.58,15924806,39.6579559,-110.3790945,l,50.9,33.3,15.8,1.23,-1.99478,0.71517,1.99484,0.21783,0.13095,0.04151,0.47685,1.351916909,0.01012092
14N01735,1.15,0.566037736,0.31395,0.2967,0.2622,0.1127,0.032,1.013,NA,0.67,15924807,39.6579559,-110.3790945,fsl,54.5,30.9,14.6,1.28,-1.69644,1.04335,1.95961,-0.9384,0.10901,0.04637,0.46728,1.285316255,0.020116851
14N01739,1.18,0.554716981,0.31978,0.30562,0.28674,0.11918,0.025,1.015,NA,0.64,15924811,38.04802,-111.339785,fsl,57.2,27,15.8,1.29,-1.86974,0.79351,1.86716,-0.397,0.11814,0.0495,0.46355,1.31262297,0.013497707
14N01740,1.24,0.532075472,0.2914,0.27528,0.2604,0.11904,0.022,1.014,NA,0.61,15924812,38.04802,-111.339785,fsl,57.6,26.6,15.8,1.34,-1.69453,0.98793,1.83389,-1.06815,0.10866,0.05067,0.45092,1.28428083,0.020205519
14N01741,1.44,0.456603774,0.38592,0.36864,0.33696,0.17568,0.043,1.021,NA,0.44,15924813,38.04802,-111.339785,scl,47.7,24.7,27.6,1.69,-2.1033,0.28854,0.98625,-0.33051,0.11944,0.07184,0.42692,1.316558011,0.007883154
14N01742,1.43,0.460377358,0.43329,0.38324,0.35035,0.18161,0.05,1.024,NA,0.4,15924814,38.04802,-111.339785,scl,46.6,21.4,32,1.75,-2.17192,0.20412,1.00645,-0.13749,0.12393,0.07447,0.43642,1.330239991,0.006731006
14N01743,1.42,0.464150943,0.46292,0.43168,0.38482,0.18744,0.051,1.016,NA,0.37,15924815,38.04802,-111.339785,cl,26.1,38.5,35.4,1.66,-2.44386,-0.10907,0.76941,0.33683,0.15993,0.08807,0.45215,1.445206812,0.003598653
14N01744,1.1,0.58490566,0.3179,0.3069,0.2937,0.1485,0.052,1.017,NA,0.5,15924816,37.597205,-112.929518,cl,36.5,36.4,27.1,1.28,-1.6799,0.96453,1.75121,-1.24376,0.10617,0.07024,0.49997,1.276938555,0.020897773
14N01745,1.34,0.494339623,0.34036,0.3283,0.25996,0.17554,0.039,1.014,NA,0.46,15924817,37.597205,-112.929518,cl,36.7,34.7,28.6,1.51,-1.37963,1.01911,1.43502,-2.53753,0.10507,0.1079,0.44258,1.273708362,0.041722469
14N01746,1.31,0.505660377,0.44933,0.4323,0.39562,0.24104,0.101,1.03,NA,0.34,15924818,37.597205,-112.929518,c,15.2,30.2,54.6,1.75,-1.99723,0.2876,1.30221,-1.07371,0.09505,0.1005,0.50496,1.2446579,0.010063985
14N01747,1.53,0.422641509,0.41004,0.37638,0.32436,0.13617,0.064,1.012,NA,0.35,15924819,37.597205,-112.929518,l,27.8,46.8,25.4,1.86,-2.38241,0.02054,0.75888,0.23968,0.16586,0.06723,0.39569,1.46507548,0.004145625
14N01749,1.47,0.445283019,0.39396,0.36162,0.31311,0.1029,0.005,1.013,NA,0.49,15924820,39.741092,-113.982633,l,36.3,49.4,14.3,1.51,-2.47317,0.0232,1.15392,0.46222,0.19889,0.05481,0.38377,1.580847585,0.003363799
14N01750,1.18,0.554716981,0.32804,0.28792,0.26786,0.08378,0.003,1.012,NA,0.44,15924821,39.741092,-113.982633,sil,29.9,54.1,16,1.26,-2.03653,0.63065,1.72749,0.15736,0.14423,0.03887,0.42741,1.393894807,0.00919327
14N01752,1.37,0.483018868,0.38223,0.3425,0.26167,0.137,0.036,1.014,NA,0.52,15924823,40.00004,-111.68554,l,47.1,33.8,19.1,1.53,-1.67937,0.86974,1.43371,-1.42643,0.10666,0.06217,0.41797,1.278380095,0.020923291
14N01753,1.42,0.464150943,0.38624,0.36068,0.28684,0.11218,0.026,1.013,NA,0.48,15924824,40.00004,-111.68554,l,51.9,31.7,16.4,1.54,-2.13562,0.38946,1.26932,0.02464,0.14396,0.05043,0.3976,1.393028494,0.007317791
14N01754,1.38,0.479245283,0.32982,0.30636,0.26082,0.04554,0.017,1.005,NA,0.56,15924825,40.00004,-111.68554,lcos,85.3,8.8,5.9,1.5,-2.21205,0.46349,1.61795,0.52398,0.16096,0.02799,0.3948,1.448638423,0.006136913
14N01758,1.18,0.554716981,0.40592,0.39648,0.3245,0.11564,0.024,1.017,NA,0.55,15924829,40.446704,-115.511386,sl,56,26.2,17.8,1.31,-2.19408,0.38346,1.70451,0.46494,0.15214,0.05353,0.46052,1.419515046,0.00639617
14N01759,1.13,0.573584906,0.32544,0.28589,0.25199,0.10735,0.032,1.016,NA,0.5,15924830,40.446704,-115.511386,sl,53.9,27.1,19,1.26,-1.62607,1.15457,1.9789,-1.15835,0.10591,0.04679,0.47983,1.276174316,0.023655384
14N01761,0.77,0.709433962,0.45584,0.41811,0.38731,0.18865,0.045,1.032,NA,1.1,15924832,40.863815,-115.2201418,l,37.2,40.5,22.3,0.92,-1.84418,0.84121,2.45221,-0.68958,0.10792,0.07865,0.59535,1.28209439,0.014315944
14N01762,0.9,0.660377358,0.4617,0.3978,0.3339,0.0864,0.029,1.019,NA,0.42,15924833,40.863815,-115.2201418,l,38.1,39.2,22.7,1.01,-2.16214,0.5379,2.07407,0.78838,0.15083,0.04471,0.51177,1.415239691,0.006884303
14N01764,1.25,0.528301887,0.37875,0.3525,0.31875,0.13875,0.026,1.022,NA,0.54,15924835,40.8629485,-115.1206773,l,37.7,41.7,20.6,1.38,-2.1059,0.38765,1.502,0.01754,0.14032,0.06406,0.44716,1.381401744,0.007836101
14N01765,1.16,0.562264151,0.3828,0.34104,0.3074,0.1044,0.023,1.02,NA,0.44,15924836,40.8629485,-115.1206773,l,38.2,41.4,20.4,1.26,-2.16873,0.42347,1.64947,0.41444,0.15459,0.0512,0.45284,1.427545634,0.006780629
14N01766,1.2,0.547169811,0.3432,0.3048,0.2616,0.114,0.031,1.019,NA,0.46,15924837,40.8629485,-115.1206773,l,37.1,42.2,20.7,1.34,-1.76185,0.89971,1.60661,-0.78193,0.1168,0.05184,0.44852,1.308579161,0.017304139
14N01769,1.08,0.59245283,0.35964,0.30456,0.25164,0.12636,0.016,1.021,NA,0.72,15924840,39.291484,-117.115057,l,38.1,45.6,16.3,1.15,-1.50707,1.27513,1.95792,-1.56283,0.10594,0.05569,0.48133,1.276262474,0.031112148
14N01770,1.06,0.6,0.27878,0.24592,0.20352,0.10176,0.007,1.018,NA,0.56,15924841,39.291484,-117.115057,l,37.5,45.4,17.1,1.09,-1.32584,1.59774,1.81209,-1.72012,0.11321,0.04812,0.4802,1.297806664,0.047223699
14N03967,0.85,0.679245283,0.53805,0.48875,0.36805,0.0833,0.015,1.039,NA,1.58,15924754,46.9502056,-116.3398861,sil,22.8,71,6.2,0.89,-2.42015,0.27168,2.37026,1.168,0.2033,0.04589,0.50126,1.596981922,0.003800581
14N03968,1.62,0.388679245,0.3564,0.34344,0.3159,0.1053,0.006,1.015,NA,0.43,15924755,46.9502056,-116.3398861,sil,16.4,68.6,15,1.65,-2.54913,-0.07894,0.93782,0.41609,0.20788,0.05932,0.374,1.613912555,0.002824035
14N03969,1.64,0.381132075,0.33784,0.328,0.30504,0.13284,0.008,1.02,NA,0.4,15924756,46.9502056,-116.3398861,sil,15.2,64.5,20.3,1.68,-2.27261,0.13449,0.83032,-0.01169,0.1442,0.06122,0.37279,1.393798523,0.00533814
14N03970,1.65,0.377358491,0.3498,0.33825,0.30855,0.16665,0.006,1.024,NA,0.42,15924757,46.9502056,-116.3398861,sil,13.4,62.3,24.3,1.68,-2.00561,0.36906,0.70505,-1.01669,0.10072,0.06795,0.37814,1.261014267,0.009871656
14N04674,1.15,0.566037736,0.2208,0.2139,0.207,0.07015,0.019,1.021,NA,0.49,15929245,NA,NA,sl,53.6,34,12.4,1.24,-1.54898,1.29994,1.96996,-1.22559,0.10784,0.03047,0.44953,1.281858242,0.028250101
14N04675,1.3,0.509433962,0.2808,0.2561,0.2392,0.0689,0.011,1.019,NA,0.46,15929246,NA,NA,sl,56.6,31.8,11.6,1.36,-1.9361,0.76649,1.71608,-0.15955,0.13182,0.0317,0.4053,1.35462785,0.011585106
14N04676,1.58,0.403773585,0.20856,0.19908,0.16432,0.06636,0.007,1.014,NA,0.42,15929247,NA,NA,cosl,66.8,23.1,10.1,1.64,-1.47368,1.19263,1.60686,-1.67913,0.11339,0.03368,0.34826,1.298344672,0.033598509
14N04677,0.84,0.683018868,0.31752,0.32508,0.29904,0.0798,0.033,1.035,NA,0.51,15929248,NA,NA,sil,21.3,59.9,18.8,0.93,-1.97841,0.81359,2.14362,0.3956,0.13324,0.03585,0.51164,1.359064286,0.010509692
14N04678,1.12,0.577358491,0.37296,0.34944,0.2968,0.09072,0.015,1.028,NA,0.66,15929249,NA,NA,sil,35,52.7,12.3,1.18,-2.16607,0.48232,1.97267,0.50855,0.15747,0.04153,0.44189,1.437043782,0.006822287
14N04679,1.37,0.483018868,0.29181,0.26989,0.23701,0.06439,0.021,1.015,NA,0.64,15929250,NA,NA,sl,55.2,37.5,7.3,1.48,-2.01182,0.66207,1.65133,-0.05773,0.14055,0.02943,0.37822,1.382133521,0.009731505
14N04680,1.53,0.422641509,0.25704,0.23409,0.18819,0.04131,0.002,1.007,NA,0.39,15929251,NA,NA,sl,53.5,39.6,6.9,1.54,-1.8549,0.84595,1.47587,-0.5796,0.13041,0.02285,0.33265,1.350236986,0.013966899
14N04681,0.97,0.633962264,0.41322,0.38703,0.30846,0.14841,0.043,1.042,NA,0.67,15929252,NA,NA,l,41.9,35.1,23,1.1,-1.67943,1.06642,2.07416,-1.15721,0.1028,0.06366,0.53278,1.267068225,0.020920401
14N04682,1.27,0.520754717,0.36195,0.34544,0.29337,0.15621,0.032,1.035,NA,0.55,15929253,NA,NA,l,40.3,37.5,22.2,1.4,-1.74641,0.77325,1.49207,-1.23109,0.1073,0.07126,0.4513,1.280265375,0.017930401
14N04683,1.51,0.430188679,0.35636,0.33371,0.28992,0.1661,0.035,1.038,NA,0.37,15929254,NA,NA,cl,35.9,34.4,29.7,1.68,-1.78412,0.61983,0.96048,-1.60392,0.09759,0.07361,0.40076,1.251958693,0.016439174
14N04684,1.36,0.486792453,0.37536,0.33592,0.28288,0.13736,0.029,1.035,NA,0.39,15929255,NA,NA,l,39.6,34.2,26.2,1.5,-1.86996,0.63325,1.26447,-0.7966,0.11645,0.06429,0.42656,1.307524996,0.013490871
40A16504,1.38,0.479245283,0.4554,0.4347,0.38088,0.1863,0.059,NA,NA,0.44,16154,40.3700142,-96.6789246,sicl,5.2,64.3,30.5,1.64,-2.438358204,0.00123202,1.10312544,0.522425154,0.185097665,0.079842037,0.468228425,1.531431814,0.003644532
40A16505,1.4,0.471698113,0.4536,0.4382,0.3934,0.1904,0.065,NA,NA,0.48,16155,40.3700142,-96.6789246,sicl,5.4,66.4,28.2,1.69,-2.533350794,-0.081266918,1.047470748,0.608881459,0.199124956,0.082585443,0.469626153,1.581703064,0.002928527
40A16506,1.39,0.475471698,0.48094,0.4726,0.43785,0.27244,0.114,NA,NA,0.43,16156,40.3700142,-96.6789246,sic,2.1,52,45.9,1.92,-2.282294508,0.06401416,0.68142943,0.157344958,0.116201093,0.086281248,0.498479614,1.306775829,0.005220421
40A16507,1.47,0.445283019,0.44835,0.441,0.40131,0.26901,0.093,NA,NA,0.49,16157,40.3700142,-96.6789246,sicl,2.8,59.9,37.3,1.92,-1.923056101,0.42657369,0.626628645,-1.568205855,0.083682548,0.082839247,0.46577192,1.212502236,0.011938339
40A16508,1.45,0.452830189,0.4756,0.4582,0.406,0.2784,0.061,NA,NA,0.54,16158,40.3700142,-96.6789246,sicl,4.2,60.2,35.6,1.73,-1.852790024,0.494914131,0.70771007,-2.067158446,0.078614367,0.085367551,0.47052439,1.198434677,0.014034921
40A16509,1.5,0.433962264,0.4305,0.4155,0.396,0.2655,0.032,NA,NA,0.53,16159,40.3700142,-96.6789246,sicl,4,62.9,33.1,1.65,-1.903831921,0.450254859,0.597183816,-1.72747268,0.081737858,0.080740679,0.456108184,1.207085014,0.012478664
84P00221,1.37,0.483018868,0.48498,0.48635,0.46443,0.31647,0.068,1.016,0.4,0.45,71247,NA,NA,sic,2.1,46.3,51.6,1.67,-2.129871431,0.207928368,0.601487666,-0.702681305,0.086386359,0.085871521,0.512421736,1.220074524,0.007415297
